['Laundry Detergent Pods'],"[""Our laundry detergent pods offer a natural way to get bright, soft and supremely clean clothes. Though it's made entirely of plants, it's formulated to tackle even the toughest stains, without using anything unhealthy for you or the environment. Our hypoallergenic, dermatologist-tested formula doesn't contain any of the harmful chemicals or synthetic fragrance common in many detergents and it's ideal for sensitive skin. Our laundry detergent pods come as a single, pre-measured power pack that's tidy, easy to travel with and works in hot or cold water."", 'What’s in it: 24 water-soluble pods containing soda ash.', 'What’s not in it: sodium lauryl sulfates, dyes, ethanolamines (MEA/DEA/TEA), chlorine bleach, parabens, synthetic fragrance, sodium lauryl sulfates, phthalates nor anything from formaldehyde.', 'It’s all good: This product is fragrance free, graywater-friendly and biodegradable. Made for both HE and standard washing machines. Contains 0% dyes and is free of synthetic fragrances and artificial brighteners. Made for sensitive skin. Resealable pouch.', 'Made in Illinois.']","['', '$6.95', '$4.50', '$6.95', '$6.00', '$11.00']","['', '4.6 star rating\n92 Reviews']"
['Fabric Softener Sheets'],"[""Our fabric softener sheets give you soft laundry the natural way. It's made entirely from plants, so these fabric softener sheets are safe for everyone in your home, with zero harsh chemicals on your skin or in your air. Our formula delivers everything you'd expect from traditional fabric softeners and dryer sheets, so your clothes feel soft, smell fresh, and stay free of static cling without using anything unhealthy for you or the environment."", 'What’s in it: 80 rayon sheets (plant-based), C16-18 glycer (plant-derived softener), Di-(palm carboxyethyl) hydroxyethyl methylammonium methyl sulfates (plant-based softener) and C16-18 fatty acids (plant-derived softener).', 'What’s not in it: benzyl acetate, benzyl alcohol, ethanol, limonene, chloroform, parabens, synthetic fragrance, sodium lauryl sulfates, phthalates nor anything from formaldehyde.', 'It’s all good: This product is compostable and biodegradable. Not bioaccumulative. Gluten Free. Phosphate Free. Fragrance Free. Hypoallergenic and dermatologist tested.', 'Made in Wisconsin.']","['', '$4.50', '$6.95', '$6.95', '$4.50', '$3.75']","['', '3.8 star rating\n31 Reviews']"
"['Washcloth 12"" x 12""']","[""Our 100% organic Turkish cotton washcloths are a simple but luxurious upgrade to your everyday wash routine. Premium Turkish cotton is woven from extra long staple fibers to create an exceptionally soft, absorbent, durable fabric that dries quickly. Ultra long lasting, the washcloth gets even softer and more absorbent with each wash. Our superior cotton blend is made without harmful chemical treatments, synthetic fertilizers or pollutant dyes, so it's safe on your skin and environmentally friendly."", 'What’s in it: 100% organic Turkish cotton.', 'What’s not in it: plastic fibers, GMO fabric, synthetic pesticides and fertilizers.', 'It’s all good: This product is biodegradable, 100% organic, and sustainably harvested and manufactured to the highest possible environmental standards.', 'Made in Turkey.']","['', '$5.00', '$25.00', '$36.00', '$12.00', '$6.00']","['', '4.9 star rating\n24 Reviews']"
"['Hand Towel (20"" x 30"")']","['Our 100% organic Turkish cotton hand towels are exceptionally soft, absorbent and strong. We source our cotton from the Aegean region of Turkey, renowned for its long staple cotton fibers which are woven into a premium fabric. Known for its durability, this premium cotton weave gets even softer and more absorbent with every wash. Our hand towels are made without harmful chemical treatments, synthetic fertilizers or pollutant dyes, so it’s safe on your skin and environmentally friendly.', 'What’s in it: 100% organic Turkish cotton.', 'What’s not in it: plastic fibers, GMO fabric, synthetic pesticides and fertilizers.', 'It’s all good: This product is biodegradable, 100% organic, and sustainably harvested and manufactured to the highest possible environmental standards.', 'Made in Turkey.']","['', '$12.00', '$25.00', '$36.00', '$5.00', '$6.00']","['', '4.8 star rating\n26 Reviews']"
"['Large Bath Towel (30"" x 56"")']","['Woven to last, these bath towels get better with every wash — softer and even more absorbent. Made without harmful chemical treatments, synthetic fertilizers or pollutant dyes, so they’re safe on your skin and environmentally friendly.', 'What’s in it: 100% organic Turkish cotton.', 'What’s not in it: plastic fibers, GMO fabric, synthetic pesticides and fertilizers.', 'It’s all good: This product is biodegradable, 100% organic and, sustainably harvested and manufactured to the highest possible environmental standards.', 'Made in Turkey.']","['', '$25.00', '$12.00', '$36.00', '$5.00', '$4.50']","['', '4.9 star rating\n42 Reviews']"
"['Extra Large Bath Towel (40"" x 70"")']","['Our 100% organic Turkish cotton bath sheets are ultra soft and absorbent. Woven at a thick and plush 750 GSM, they are a practical yet luxurious upgrade to your everyday routine. Woven from premium organic cotton sourced directly from the Aegean region of Turkey, these bath sheets are exceptionally soft, yet absorbent. Made exclusively from long cotton yarn, they are designed to stand the test of time, getting even softer and more absorbent with every wash. Made without harmful chemical treatments, synthetic fertilizers or pollutant dyes, our bath sheets are safe on your skin and environmentally friendly.', 'What’s in it: 100% organic Turkish cotton.', 'What’s not in it: plastic fibers, GMO fabric, synthetic pesticides and fertilizers.', 'It’s all good: This product is biodegradable, 100% organic, and sustainably harvested and manufactured to the highest possible environmental standards.', 'Made in Turkey.']","['', '$45.00', '$12.00', '$25.00', '$36.00', '$4.50']","['', '4.9 star rating\n18 Reviews']"
"['Bath Mat (20"" x 36"")']","['Our 100% organic Turkish cotton bath mats are thick, ultra soft, and absorbent so you can step out of the shower on the right foot. While we designed them for the bathroom, they’re also a great fit for next to your bed or in the kitchen. Our bath mats are woven from premium organic cotton sourced directly from the Aegean region of Turkey and made exclusively from long cotton yarn, so they’re as strong as they are soft. Made without harmful chemical treatments, synthetic fertilizers nor pollutant dyes, so it’s safe on your skin and environmentally friendly.', 'What’s in it: 100% organic Turkish cotton.', 'What’s not in it: plastic fibers, GMO fabric, synthetic pesticides and fertilizers.', 'It’s all good: This product is biodegradable, 100% organic and, sustainably harvested and manufactured to the highest possible environmental standards.', 'Made in Turkey.']","['', '$36.00', '$25.00', '$12.00', '$4.50', '$6.00']","['', '4.9 star rating\n22 Reviews']"
['Organic Towel Set'],"['Our ultra soft and thick, 100% organic Turkish cotton towels are now available as a deluxe three piece set. Woven at a thick and plush 750 GSM, the organic towel set is complete with our 12""x12"" washcloth, 20""x30"" hand towel, 30""x56"" bath towel. Known throughout the world for its extraordinary softness and absorbency, our premium Turkish cotton is woven from long, staple fibers of the best organic cotton from the Aegean region. Woven to last, these towels get better with every wash - softer and even more absorbent. Made without harmful chemical treatments, synthetic fertilizers nor pollutant dyes, so everything is safe on your skin and environmentally friendly.', 'What’s in it: 100% Organic Turkish Cotton.', 'What’s not in it: Plastic fibers, GMO-fabric, synthetic pesticides and fertilizers.', 'It’s all good: All products in this set are 100% organic, sustainably harvested, and manufactured to the highest possible environmental standards.', 'Made in Turkey']","['', '$39.00']","['', '5.0 star rating\n21 Reviews']"
['Tea Tree Essential Oil'],"['Our tea tree essential oil is 100% pure, organic, non-GMO and meticulously sourced for the highest possible quality. Tea tree oil’s powerful antiseptic properties make it a natural alternative to a wide variety of hygienic, cosmetic and household products. Applied topically, it’s a natural way to treat skin irritations, acne and other issues. Its distinctly refreshing scent, in combination with its benefits to the skin, makes it a popular active ingredient for shampoo, deodorant, massage oil and face wash. Also popular in D.I.Y. household cleaners, tea tree essential oil provides a natural way to clean and disinfect surfaces, kill household germs and toxic mold.', 'What’s in it: 100% natural, organic tea tree oil (melaleuca alternifolia).', 'What’s not in it: anything other than 100% pure tea tree oil.', 'It’s all good: We don’t believe in animal testing; this product is non-GMO, single origin, organic and vegan-friendly.', 'Product of Australia.']","['', '$7.75', '$6.50', '$13.00', '$6.00', '$10.00']","['', '4.8 star rating\n25 Reviews']"
['Argan Oil'],"['Our all-natural, therapeutic-grade argan oil is meticulously sourced from a single origin for the highest possible quality and purity. High in vitamin E and unsaturated fatty acids, argan oil is a multi-purpose commodity that safely nourishes skin, hair and nails. Applied topically, it is renowned for its effectiveness in reducing chronic inflammation, calming acne and eczema, healing scars as well as improving overall softness and appearance of the skin. When used as a leave-in conditioner or applied to the hair, argan oil works to repair split ends, heal dry scalp and dandruff and promote healthy hair growth.', 'What’s in it: 100% natural, organic cold pressed argan oil (argania spinosa).', 'What’s not in it: anything other than 100% pure argan oil.', 'It’s all good: We don’t believe in animal testing; this product is non-GMO, single origin, organic and vegan-friendly.', 'Product of Morocco.']","['', '$9.25', '$2.00', '$5.25', '$4.50', '$4.25']","['', '4.9 star rating\n56 Reviews']"
